Waypoint Name,Waypoint Type,Latitude,Longitude,Frequency
DIYAG,Airport Terminal,64.3226,-162.427,-999
EJACI,Airport Terminal,64.4734,-161.915,-999
ONABE,Airport Terminal,64.4029,-162.763,-999
WUGAT,Airport Terminal,64.3628,-162.595,-999
OJURA,Airport Terminal,60.9621,-162.504,-999
UNAWO,Airport Terminal,60.6978,-162.564,-999
XIRNY,Airport Terminal,60.7804,-162.545,-999
ZEREL,Airport Terminal,61.0446,-162.485,-999
CIVKA,Airport Terminal,59.4825,-154.194,-999
FOLIL,Airport Terminal,59.4518,-154.578,-999
GEVEY,Airport Terminal,59.2585,-155.271,-999
HOKLO,Airport Terminal,59.4345,-154.787,-999
HOMRA,Airport Terminal,59.4206,-154.954,-999
HUBAM,Airport Terminal,59.4679,-154.378,-999
ILALE,Airport Terminal,59.6221,-154.236,-999
JUTOL,Airport Terminal,59.432,-154.818,-999
TASAE,Airport Terminal,59.4056,-155.13,-999
UBICE,Airport Terminal,59.5207,-155.359,-999
YECUR,Airport Terminal,59.3428,-154.152,-999
ZUTEB,Airport Terminal,59.3896,-155.315,-999
IYOKO,Airport Terminal,62.9553,-163.638,-999
JADEV,Airport Terminal,62.8711,-163.754,-999
LACNI,Airport Terminal,63.1897,-163.308,-999
TAYKU,Airport Terminal,63.1057,-163.427,-999
CUSEW,Airport Terminal,65.1585,-165.973,-999
CUTIR,Airport Terminal,65.4173,-166.715,-999
DIBAC,Airport Terminal,65.3758,-166.594,-999
EZIDU,Airport Terminal,65.2858,-166.335,-999
FETUP,Airport Terminal,65.2439,-166.215,-999
JOMSO,Airport Terminal,65.2409,-165.807,-999
JOVDO,Airport Terminal,65.418,-167.127,-999
WIGBO,Airport Terminal,65.5015,-166.962,-999
WOPAK,Airport Terminal,65.4595,-166.838,-999
YEGUK,Airport Terminal,65.0758,-166.138,-999
ZOBOL,Airport Terminal,65.5854,-166.798,-999
AHZUT,Airport Terminal,64.9187,-158.221,-999
AWAKA,Airport Terminal,64.8283,-157.279,-999
BISXI,Airport Terminal,64.9099,-157.315,-999
CADUV,Airport Terminal,64.7455,-158.138,-999
COKPI,Airport Terminal,64.8572,-157.951,-999
TUYOY,Airport Terminal,64.9915,-157.352,-999
UCEGE,Airport Terminal,64.891,-157.548,-999
VODUY,Airport Terminal,64.8373,-158.182,-999
CIBAM,Airport Terminal,60.6022,-161.553,-999
FONUS,Airport Terminal,60.8803,-161.391,-999
VORCU,Airport Terminal,60.7003,-161.496,-999
WEMOG,Airport Terminal,60.6248,-161.715,-999
WEPEN,Airport Terminal,61.0011,-161.498,-999
WEROT,Airport Terminal,60.9783,-161.333,-999
WISUM,Airport Terminal,60.9553,-161.169,-999
WODIL,Airport Terminal,60.5795,-161.39,-999
ZADIG,Airport Terminal,60.7192,-161.183,-999
ZALOS,Airport Terminal,60.7829,-161.145,-999
AWNID,Airport Terminal,66.6875,-161.43,-999
DOTKY,Airport Terminal,66.8475,-161.543,-999
FERKU,Airport Terminal,66.7943,-161.239,-999
HEKRA,Airport Terminal,66.8607,-160.609,-999
NETCO,Airport Terminal,66.8866,-160.356,-999
ODMEE,Airport Terminal,66.7675,-161.486,-999
ROCMU,Airport Terminal,66.8062,-160.303,-999
WAYVO,Airport Terminal,66.967,-160.409,-999
XUXMO,Airport Terminal,66.8733,-160.487,-999
ZUXOK,Airport Terminal,66.8382,-160.826,-999
DETEY,Airport Terminal,63.2085,-142.379,-999
GEYET,Airport Terminal,63.35,-143.047,-999
HUMIK,Airport Terminal,63.2584,-142.612,-999
JUKAN,Airport Terminal,63.3029,-142.822,-999
KUNNE,Airport Terminal,63.3856,-143.385,-999
LISEY,Airport Terminal,63.3447,-143.167,-999
NUNIC,Airport Terminal,63.3133,-142.732,-999
HIPUM,Airport Terminal,58.8675,-157.283,-999
JIVEM,Airport Terminal,58.5345,-156.726,-999
KRAIT,Airport Terminal,58.6351,-156.893,-999
OCITA,Airport Terminal,58.9551,-157.089,-999
TIKGU,Airport Terminal,58.7796,-157.475,-999
WOMLI,Airport Terminal,58.6213,-156.533,-999
ZEROM,Airport Terminal,58.4475,-156.918,-999
ZESIL,Airport Terminal,58.7674,-157.114,-999
AGALE,Airport Terminal,66.5766,-145.228,-999
AWIRO,Airport Terminal,66.6643,-144.837,-999
CIRMI,Airport Terminal,66.3358,-145.699,-999
EKNAC,Airport Terminal,66.53,-145.433,-999
EYIMO,Airport Terminal,66.6146,-145.059,-999
JIPAV,Airport Terminal,66.5674,-145.268,-999
OSNAE,Airport Terminal,66.7972,-144.833,-999
OVEME,Airport Terminal,66.5476,-145.355,-999
WILAD,Airport Terminal,66.5962,-144.55,-999
YENUY,Airport Terminal,66.5346,-145.988,-999
ZETMO,Airport Terminal,66.4686,-145.699,-999
BACIZ,Airport Terminal,69.6623,-163.519,-999
CEKGO,Airport Terminal,69.6992,-163.253,-999
DUHIV,Airport Terminal,69.8006,-162.498,-999
FEPUX,Airport Terminal,69.723,-162.413,-999
FIRDA,Airport Terminal,69.7276,-163.044,-999
GOBNE,Airport Terminal,69.5852,-163.431,-999
HIKPU,Airport Terminal,69.8782,-162.584,-999
HIRAN,Airport Terminal,69.7381,-162.967,-999
ODGAW,Airport Terminal,69.7649,-162.768,-999
RABSE,Airport Terminal,69.7393,-163.608,-999
AGURA,EAENRT,67.4644,-168.973,-999
AMATI,EAENRT,78,-168.973,-999
BAKOL,EAENRT,69.4075,-168.973,-999
BARIP,EAENRT,74.95,-168.973,-999
BEKAR,EAENRT,76.4705,-168.973,-999
DEVID,EAENRT,89,-168.973,-999
ERNIK,EAENRT,63.6567,-173.117,-999
KUNAD,EAENRT,51.6942,162.644,-999
KUTAL,EAENRT,65.1917,-168.973,-999
LARSA,EAENRT,63.9933,-172.378,-999
LETUN,EAENRT,82.1608,-168.973,-999
LUMES,EAENRT,53.4117,167.216,-999
LURUN,EAENRT,85.4167,-168.973,-999
NALIM,EAENRT,86.34,-168.973,-999
NIKIN,EAENRT,80.8267,-168.973,-999
OLTON,EAENRT,63.8883,-172.573,-999
ORVIT,EAENRT,79,-168.973,-999
PILUN,EAENRT,72,-168.973,-999
PINAG,EAENRT,83.5,-168.973,-999
RAMEL,EAENRT,84.5,-168.973,-999
RUSOR,EAENRT,61.2331,-177.931,-999
SALET,EAENRT,79.95,-168.973,-999
TESMA,EAENRT,68.445,-168.973,-999
ANU,D,17.1259,-61.8002,114.5
BGI,D,13.075,-59.4838,112.7
BQN,D,18.498,-67.1083,113.5
CDO,D,18.4342,-69.6673,114.7
CJS,D,31.6361,-106.427,116.7
COY,D,17.7344,-64.7007,108.2
CUU,D,28.7164,-105.959,114.2
DEL,D,28.2142,-105.449,113.5
FOF,D,14.5907,-61.0228,113.3
GTK,D,21.4407,-71.1344,114.2
HMO,D,29.0967,-111.049,112.8
MAM,D,25.7708,-97.5239,114.3
MAZ,D,18.2565,-67.151,110.6
MTY,D,25.7728,-100.104,114.7
NLD,D,27.4333,-99.5667,112.6
NRR,D,18.2358,-65.6437,113.8
OBN,D,18.4383,-72.2745,113.2
PJM,D,18.0381,-63.1183,113
PNA,D,18.5673,-68.3833,112.7
PPR,D,16.2652,-61.5401,112.9
PTA,D,19.7593,-70.5704,115.1
PVN,D,21.7722,-72.266,115.6
REX,D,26.0125,-98.23,112.4
SJU,D,18.4463,-65.9895,114
STT,D,18.3558,-65.0246,108.6
TIJ,D,32.5402,-116.954,116.5
ITMN,D,18.3385,-64.9611,110.1
ICLA,D,18.434,-65.9877,109.7
DDP,DB,18.4683,-66.4124,39.1
GTK,DB,21.4367,-71.1464,23.2
MAZ,DB,18.2538,-67.1525,25.4
SJ,DB,18.4089,-66.0896,33
SKB,DB,17.2952,-62.744,32.5
ST,DB,17.6919,-64.8847,24.1
TRI,DB,10.5951,-61.4223,38.2
ACREW,EAENRT,25.9102,-97.6626,-999
ADVLL,EAENRT,18.1181,-65.8284,-999
AGADA,EAENRT,18.7308,-64.3405,-999
ALASK,EAENRT,16.8369,-66.5375,-999
AMUKI,EAENRT,29.5161,-104.294,-999
ANTEX,EAENRT,18.4792,-68,-999
APPOL,EAENRT,18.0812,-67.5613,-999
ARECA,EAENRT,18.0269,-67.2336,-999
ARETE,EAENRT,18.5437,-65.8259,-999
ARMUR,EAENRT,15.5433,-66.635,-999
ASIVO,EAENRT,19.96,-69.6925,-999
BAZRI,EAENRT,18.3075,-65.5523,-999
BEANO,EAENRT,18.7599,-66.6196,-999
BETIR,EAENRT,19.3431,-68.6043,-999
BEWIK,EAENRT,17.8703,-66.6609,-999
BOCCA,EAENRT,18.4759,-66.6024,-999
BORDO,EAENRT,24.0001,-78.4589,-999
BUKLE,EAENRT,18.3744,-65.4545,-999
CARBI,EAENRT,17.6998,-64.8146,-999
CHAKA,EAENRT,18.3729,-65.6295,-999
CLAYO,EAENRT,18.057,-66.4441,-999
CORAF,EAENRT,18.6466,-66.39,-999
CRSTL,EAENRT,16.2987,-66.5781,-999
CWEJO,EAENRT,18.6667,-64.8333,-999
DAKES,EAENRT,17.0481,-66.9996,-999
DANDE,EAENRT,17.5042,-63.6647,-999
DEEDY,EAENRT,18.6953,-66.0226,-999
DEKKA,EAENRT,18.2272,-66.6518,-999
DENGE,EAENRT,17.8243,-65.8515,-999
DONKE,EAENRT,18.6113,-66.075,-999
DRADO,EAENRT,18.4683,-66.4124,-999
DRINK,EAENRT,18.5077,-65.0329,-999
EGNIW,EAENRT,18.2331,-65.6495,-999
ELOPO,EAENRT,17.6501,-62.5544,-999
FAJAR,EAENRT,18.4693,-65.6397,-999
FORTN,EAENRT,18.4074,-65.5062,-999
GABAR,EAENRT,17.3533,-63,-999
GABYY,EAENRT,17.698,-66.7266,-999
GANBO,EAENRT,18.2677,-66.1984,-999
GESSO,EAENRT,17.4938,-65.7786,-999
GOALL,EAENRT,18.1816,-65.736,-999
GOUDA,EAENRT,17.934,-63.6667,-999
GRUFF,EAENRT,17.9328,-64.7335,-999
GUYRO,EAENRT,18.6712,-64.1088,-999
HAMIL,EAENRT,17.7197,-64.7416,-999
HARDE,EAENRT,20.0064,-68.817,-999
HASTO,EAENRT,18.3666,-65.5,-999
IDAHO,EAENRT,19.2605,-67.6396,-999
ISLLA,EAENRT,18.459,-65.7971,-999
ISSLA,EAENRT,18.4547,-65.8096,-999
JAAWS,EAENRT,18.9783,-66.5407,-999
JAMIX,EAENRT,18.1579,-65.6877,-999
JANER,EAENRT,18.5209,-64.8166,-999
JETSS,EAENRT,18.6734,-65.3659,-999
JOSHE,EAENRT,18.2424,-66.501,-999
JUICE,EAENRT,18.1309,-63.6667,-999
KATOK,EAENRT,18.8308,-68,-999
LARPP,EAENRT,18.2053,-64.1088,-999
LAZTY,EAENRT,18.0757,-65.7043,-999
LIIMA,EAENRT,18.0399,-65.7466,-999
LOBOZ,EAENRT,18.7556,-65.1197,-999
LODZI,EAENRT,18.2721,-65.6041,-999
MACHE,EAENRT,17.667,-65.9445,-999
MALIE,EAENRT,18.4924,-65.2785,-999
MEEGL,EAENRT,18.4888,-67.171,-999
MELLA,EAENRT,18.2,-68,-999
MIGHT,EAENRT,18.165,-66.3183,-999
MILOH,EAENRT,18.3111,-65.5471,-999
MODUX,EAENRT,16.9589,-63,-999
MUNDS,EAENRT,18.4387,-66.0149,-999
NEGON,EAENRT,16.6217,-68,-999
NIFEF,EAENRT,18.3563,-65.4811,-999
NIIMO,EAENRT,18.48,-66.69,-999
OGDAW,EAENRT,18.2588,-65.6235,-999
OSSEL,EAENRT,18.1312,-64.9072,-999
PAESO,EAENRT,18.4906,-65.9152,-999
PALCO,EAENRT,18.2917,-65.2356,-999
PALON,EAENRT,18.0331,-65.6507,-999
PASIC,EAENRT,18.2948,-64.65,-999
PEBLO,EAENRT,18.4864,-66.8455,-999
PERRE,EAENRT,17.9539,-65.7951,-999
PICKI,EAENRT,18.7457,-64.802,-999
PLAYR,EAENRT,18.3908,-66.1917,-999
PLING,EAENRT,19.9922,-66.7979,-999
PORQE,EAENRT,17.16,-64.0145,-999
RENTS,EAENRT,18.2655,-64.7788,-999
RIQIE,EAENRT,17.8344,-65.5995,-999
ROBLL,EAENRT,18.9545,-67.014,-999
SAALR,EAENRT,19.1132,-66.3362,-999
SANLO,EAENRT,18.2008,-65.9349,-999
SAULT,EAENRT,20.3667,-64.2667,-999
SCAPA,EAENRT,15.8341,-67.4995,-999
SEKAR,EAENRT,20.4167,-70.795,-999
SLUGO,EAENRT,18.3894,-63.6667,-999
SNOOZ,EAENRT,17.815,-65.0839,-999
SUTOL,EAENRT,26.44,-99.2883,-999
TANZY,EAENRT,17.6688,-64.4025,-999
TAYOG,EAENRT,17.9043,-66.8542,-999
THANK,EAENRT,21.4604,-66.0535,-999
TILDI,EAENRT,20.1636,-67.6294,-999
TOURO,EAENRT,18.4806,-65.4647,-999
TUUNA,EAENRT,17.9809,-65.8861,-999
UPKEC,EAENRT,18.3418,-66.2533,-999
UTAHS,EAENRT,19.6905,-67.2868,-999
VARNA,EAENRT,18.3173,-66.3136,-999
VEDAS,EAENRT,17.9193,-65.5866,-999
VERMO,EAENRT,20.1262,-66.2152,-999
WALNA,EAENRT,18.6455,-66.016,-999
WIGUM,EAENRT,17.9924,-66.5192,-999
YORUS,EAENRT,17.8736,-65.3382,-999
ZADAV,EAENRT,18.2337,-67.5005,-999
ZPATA,EAENRT,17.4731,-62.8331,-999
JAQYY,Airport Terminal,18.3322,-65.0926,-999
KUTHO,Airport Terminal,18.3284,-65.1802,-999
LOGVY,Airport Terminal,18.3354,-65.0173,-999
AQHAN,Airport Terminal,17.6815,-64.9985,-999
CODRA,Airport Terminal,17.7257,-64.5617,-999
COVPI,Airport Terminal,17.6757,-65.0555,-999
FEGIR,Airport Terminal,17.7067,-64.7506,-999
FF10,Airport Terminal,17.6931,-64.8848,-999
HIVOD,Airport Terminal,17.7152,-64.6666,-999
JEYBU,Airport Terminal,17.6926,-64.8898,-999
JOMBI,Airport Terminal,17.7106,-64.7124,-999
LACEC,Airport Terminal,17.8089,-64.5708,-999
NOMUE,Airport Terminal,18.2574,-65.0701,-999
PEBKY,Airport Terminal,17.7065,-64.7529,-999
SIYPO,Airport Terminal,17.6425,-64.5527,-999
AQABA,Airport Terminal,18.5959,-67.3747,-999
CITPO,Airport Terminal,18.4886,-67.1451,-999
CUREV,Airport Terminal,18.5244,-67.0317,-999
DOSAO,Airport Terminal,18.5598,-67.0492,-999
DROUN,Airport Terminal,18.3596,-67.2862,-999
INNES,Airport Terminal,18.4648,-67.2289,-999
JUNTA,Airport Terminal,18.3887,-67.4797,-999
LIYIP,Airport Terminal,18.7328,-66.9167,-999
ODEZZ,Airport Terminal,18.4393,-67.3127,-999
RUTPE,Airport Terminal,18.4169,-66.8122,-999
TARGT,Airport Terminal,18.4676,-67.2269,-999
TBURN,Airport Terminal,18.5748,-66.8645,-999
WITRA,Airport Terminal,18.4723,-67.2041,-999
FIRPE,Airport Terminal,18.4458,-66.1899,-999
MALCU,Airport Terminal,18.4352,-66.2774,-999
WEXIG,Airport Terminal,18.2363,-67.2327,-999
YADUB,Airport Terminal,18.2149,-67.3257,-999
ADECY,Airport Terminal,17.9383,-66.5308,-999
CULEB,Airport Terminal,17.8509,-66.4401,-999
CUVOP,Airport Terminal,18.0131,-66.5785,-999
EYOCI,Airport Terminal,17.9168,-66.3863,-999
GESGE,Airport Terminal,17.9796,-66.4704,-999
HORIL,Airport Terminal,18.0157,-66.6309,-999
HOVIP,Airport Terminal,18.0011,-66.5399,-999
JAVIE,Airport Terminal,17.9218,-66.3824,-999
JIREG,Airport Terminal,17.8854,-66.6389,-999
KMCHO,Airport Terminal,18.2495,-66.8181,-999
MIGGL,Airport Terminal,17.8432,-66.533,-999
OLGAH,Airport Terminal,17.8201,-66.1048,-999
OMMAR,Airport Terminal,17.7566,-66.4749,-999
ROJAN,Airport Terminal,17.9684,-66.4343,-999
RORPE,Airport Terminal,18.018,-66.677,-999
SEPBO,Airport Terminal,17.9702,-66.775,-999
TEJOS,Airport Terminal,17.9657,-66.5281,-999
VCNTE,Airport Terminal,17.7761,-66.3502,-999
WLFRD,Airport Terminal,17.8616,-66.3273,-999
ANTEN,Airport Terminal,18.4136,-66.0889,-999
BAROE,Airport Terminal,22.0592,-65.793,-999
BARVE,Airport Terminal,18.3808,-66.1884,-999
BLAWS,Airport Terminal,18.4333,-65.9004,-999
CETLO,Airport Terminal,18.3972,-66.1387,-999
CRUPE,Airport Terminal,22.0431,-66.0612,-999
CUMAD,Airport Terminal,18.438,-66.0146,-999
FANIN,Airport Terminal,18.4329,-65.7935,-999
FLABO,Airport Terminal,18.7497,-66.1631,-999
FRNDO,Airport Terminal,18.6165,-66.1701,-999
GARCY,Airport Terminal,18.3627,-66.2,-999
GLADA,Airport Terminal,18.9458,-65.9769,-999
GUADE,Airport Terminal,18.3634,-66.2003,-999
HAMAR,Airport Terminal,18.5592,-65.6203,-999
JONIB,Airport Terminal,18.4335,-66.0278,-999
JORIL,Airport Terminal,18.389,-66.1373,-999
KOTME,Airport Terminal,18.6252,-66.0851,-999
KYAAK,Airport Terminal,17.6574,-66.5301,-999
MAELO,Airport Terminal,18.7058,-65.8309,-999
MAVIE,Airport Terminal,18.0525,-65.5514,-999
MAWLY,Airport Terminal,20.1568,-65.9902,-999
MYLET,Airport Terminal,18.5038,-66.2897,-999
NAILL,Airport Terminal,18.5934,-65.297,-999
ORAJO,Airport Terminal,18.4291,-66.0418,-999
PALDE,Airport Terminal,19.0777,-66.6299,-999
PAPPO,Airport Terminal,18.725,-66.1109,-999
PATTY,Airport Terminal,18.4085,-66.0893,-999
PLENA,Airport Terminal,18.2974,-66.1502,-999
PLENO,Airport Terminal,18.6835,-66.1707,-999
POVEE,Airport Terminal,18.4299,-66.0367,-999
REKUA,Airport Terminal,18.3622,-65.9701,-999
REMSY,Airport Terminal,18.4337,-66.0929,-999
RIMMA,Airport Terminal,18.4074,-66.0922,-999
SHMUU,Airport Terminal,19.3442,-67.6396,-999
SILOE,Airport Terminal,18.5134,-65.8306,-999
SNGRA,Airport Terminal,18.4005,-65.7649,-999
TNNER,Airport Terminal,18.4339,-66.1995,-999
TOREY,Airport Terminal,17.4228,-66.4927,-999
TROCO,Airport Terminal,18.1872,-65.7578,-999
TUKRE,Airport Terminal,18.4807,-65.9114,-999
URZUM,Airport Terminal,18.4662,-65.9471,-999
VECUG,Airport Terminal,18.3677,-66.1831,-999
VORCE,Airport Terminal,21.5156,-65.8884,-999
WESEN,Airport Terminal,18.37,-66.1841,-999
WEXET,Airport Terminal,19.5874,-66.5095,-999
YEPUP,Airport Terminal,18.2799,-66.4073,-999
YIGTO,Airport Terminal,18.3827,-66.2496,-999
YUNKE,Airport Terminal,18.2721,-65.8815,-999
ZASPU,Airport Terminal,18.4336,-66.0435,-999
ZNDER,Airport Terminal,17.6936,-66.2873,-999
ZUGOD,Airport Terminal,18.3566,-66.3211,-999
ZULRO,Airport Terminal,18.4378,-66.0153,-999
CAVTU,Airport Terminal,18.1221,-65.5499,-999
HOMAG,Airport Terminal,18.1142,-65.5848,-999
MIXEE,Airport Terminal,18.0915,-65.685,-999
MUNGE,Airport Terminal,18.1321,-65.5057,-999
PEVOE,Airport Terminal,18.1108,-65.5998,-999
AWK,D,19.2866,166.627,113.5
CKH,D,21.2651,-157.703,113.9
HNL,D,21.3083,-157.93,114.8
ITO,D,19.7213,-155.011,116.9
KOA,D,19.7172,-156.045,112.1
LIH,D,21.9653,-159.338,113.5
LNY,D,20.7645,-156.969,117.7
MAJ,D,7.06536,171.269,116.7
MKK,D,21.1381,-157.167,116.1
MUE,D,19.9981,-155.67,113.3
NBS,D,22.0376,-159.785,112.6
NGF,D,21.4562,-157.757,114.6
OGG,D,20.9065,-156.421,115.1
PNI,D,6.98348,158.202,111
ROR,D,7.3687,134.55,115.7
SOK,D,21.9004,-159.529,115.4
TKK,D,7.45896,151.842,116.4
UAM,D,13.5912,144.947,111.7
UKS,D,5.35319,162.957,115.3
UNZ,D,13.4545,144.733,115.8
UPP,D,20.2005,-155.843,112.3
YP,D,9.49962,138.088,117.5
IGSN,D,15.1251,145.743,109.9
IAWD,D,13.4894,144.813,110.9
IGUM,D,13.4939,144.814,110.3
IKOA,D,19.7208,-156.048,109.7
ILIH,D,21.9868,-159.335,110.9
IEPC,D,21.3269,-157.907,109.1
IHNL,D,21.3244,-157.905,111.7
IIUM,D,21.33,-157.903,110.5
ILNY,D,20.7931,-156.945,111.1
IOGG,D,20.9076,-156.423,110.1
IITO,D,19.7205,-155.061,110.7
AJA,DB,13.4535,144.737,38.5
BSF,DB,19.7634,-155.594,33.9
GRO,DB,14.1717,145.24,33.2
HN,DB,21.3249,-158.049,24.2
LLD,DB,20.7724,-156.973,35.3
MAJ,DB,7.06529,171.269,31.6
MDY,DB,28.2041,-177.379,40
NDJ,DB,8.72087,167.728,35.9
PNI,DB,6.98233,158.202,36.6
POA,DB,19.5411,-154.972,33.2
ROR,DB,7.36876,134.55,37.1
SN,DB,15.1114,145.71,31.2
TKK,DB,7.45896,151.842,37.5
UKS,DB,5.35307,162.957,39.3
VYI,DB,20.8808,-156.443,32.7
YP,DB,9.49946,138.088,31.7
AATRE,EAENRT,21.2197,-157.922,-999
ACRON,EAENRT,13.6238,143.031,-999
ACUYU,EAENRT,13.5922,144.955,-999
ADBON,EAENRT,0,154.228,-999
ADDPO,EAENRT,7.88611,132.09,-999
ADISN,EAENRT,4.02389,-175.352,-999
ADOPE,EAENRT,28.5139,-148.825,-999
ADOWA,EAENRT,13.7072,-165.826,-999
ADTIL,EAENRT,34.9783,-134.704,-999
ADTIN,EAENRT,13.4575,144.69,-999
ADUMM,EAENRT,33.8667,-128.785,-999
AFONE,EAENRT,25.3,-132.162,-999
AGIRE,EAENRT,8.75222,132.46,-999
AGMIF,EAENRT,77,-141,-999
AHNDO,EAENRT,24.4283,-131.412,-999
AIBIE,EAENRT,7.34722,133.392,-999
AJINK,EAENRT,20.1167,-163.3,-999
AJUMI,EAENRT,20.6781,-156.5,-999
AKISU,EAENRT,47.5507,161.333,-999
AKKAA,EAENRT,19.6506,-156.135,-999
ALAFU,EAENRT,21.3603,-155.672,-999
ALANA,EAENRT,21.0753,-157.939,-999
ALCOA,EAENRT,37.8333,-125.835,-999
ALEYE,EAENRT,13.4847,144.797,-999
ALICA,EAENRT,21.5823,-153.385,-999
ALJAI,EAENRT,20.6685,-158.683,-999
ALLBE,EAENRT,37.5064,-127,-999
ALLUN,EAENRT,22.0287,-157.862,-999
ALMEH,EAENRT,12.7671,143.561,-999
AMATT,EAENRT,23.2603,-130.164,-999
AMERY,EAENRT,19.9551,-156.409,-999
ANDES,EAENRT,19.8281,-156.214,-999
ANEVY,EAENRT,15.4335,146.274,-999
ANIKA,EAENRT,13.5431,144.843,-999
ANJJE,EAENRT,5,-145.43,-999
APACK,EAENRT,24.0437,-156.32,-999
APIDD,EAENRT,21.8294,-128.022,-999
ARBOR,EAENRT,19.981,-155.133,-999
ARENS,EAENRT,22.6042,-129.289,-999
ARKEE,EAENRT,13.8154,144.767,-999
ARROW,EAENRT,22.355,-155.209,-999
ARTOP,EAENRT,-0.878056,180,-999
ARUYU,EAENRT,8.21417,133.758,-999
ARVII,EAENRT,8.89167,-170.656,-999
ASADE,EAENRT,12.7932,144.84,-999
ASAYA,EAENRT,21.8377,-159.766,-999
ATIGO,EAENRT,21,150.317,-999
ATINE,EAENRT,22.6411,-157.224,-999
AUDIA,EAENRT,34.249,-123.09,-999
AUNTI,EAENRT,24.7214,-155.263,-999
AWAHI,EAENRT,21.1053,-155.556,-999
AXELE,EAENRT,31.985,-141.923,-999
AXIDE,EAENRT,12.5206,146.996,-999
AZIBA,EAENRT,21.2998,-154.688,-999
BAART,EAENRT,36.4619,-126.933,-999
BAGBE,EAENRT,13.6543,145.296,-999
BAIGE,EAENRT,59,-149.717,-999
BAKKA,EAENRT,7.92861,135.565,-999
BALKS,EAENRT,20.2283,-139.354,-999
BAMBO,EAENRT,21.4165,-157.51,-999
BAMOK,EAENRT,56.425,172.822,-999
BANNI,EAENRT,13.5322,144.845,-999
BARAZ,EAENRT,34.0231,-134.346,-999
BARBY,EAENRT,20.861,-155.98,-999
BARKR,EAENRT,18.4078,-160.814,-999
BASSY,EAENRT,21.0059,-155.107,-999
BATES,EAENRT,20.0087,-153.551,-999
BAVAC,EAENRT,13.593,144.955,-999
BAYUS,EAENRT,0.901389,-175.213,-999
BEBOP,EAENRT,36.9999,-125.001,-999
BEBYE,EAENRT,21.9406,-159.77,-999
BEEBO,EAENRT,22.4078,153.191,-999
BEFIN,EAENRT,33.7764,-120.09,-999
BEKME,EAENRT,27.8922,-147.97,-999
BELAN,EAENRT,18.8075,-138.052,-999
BENTS,EAENRT,16.8853,-135.9,-999
BERLE,EAENRT,23.4781,-157.256,-999
BESAT,EAENRT,59.75,179.418,-999
BESSS,EAENRT,16.9167,147.45,-999
BESTS,EAENRT,8.49611,134.812,-999
BESTY,EAENRT,6.80083,-170.561,-999
BIGBY,EAENRT,14.5344,-132.311,-999
BIGZO,EAENRT,20.6647,-159.052,-999
BIITE,EAENRT,74,-141,-999
BILLO,EAENRT,31.1783,-141.29,-999
BINGE,EAENRT,16.4833,-135.384,-999
BINJO,EAENRT,20.4047,-160.799,-999
BISEN,EAENRT,20.1415,-154.722,-999
BISOX,EAENRT,-0.321667,-149.492,-999
BITGE,EAENRT,9.43778,135.481,-999
BITTA,EAENRT,23.528,-155.479,-999
BLUSH,EAENRT,21.3337,-156.674,-999
BOARD,EAENRT,24.2958,-154.25,-999
BOGEE,EAENRT,21.0204,-156.842,-999
BOILS,EAENRT,-5,-179.847,-999
BOJEL,EAENRT,13.4627,144.749,-999
BOMKE,EAENRT,8.87278,136.238,-999
BONUS,EAENRT,20.3853,-155.573,-999
BOOKE,EAENRT,21.4631,-158.45,-999
BORIC,EAENRT,15.8069,-134.426,-999
BOSKE,EAENRT,37.8333,-130,-999
BOXER,EAENRT,42.7167,-126.18,-999
BOYES,EAENRT,12.6514,-165.796,-999
BRINY,EAENRT,37.3048,-122.662,-999
BRIUN,EAENRT,21.1511,-163.914,-999
BRNDY,EAENRT,20.4818,-158.436,-999
BRTNE,EAENRT,13.6155,144.584,-999
BRUTZ,EAENRT,21.3636,-157.287,-999
BRYDG,EAENRT,21.4675,-157.446,-999
BUCAT,EAENRT,12.5933,143.267,-999
BUTEN,EAENRT,37.8486,-127,-999
BYROW,EAENRT,20.3695,-155.059,-999
CABEG,EAENRT,9.34278,136.924,-999
CAHYO,EAENRT,3.5,133.5,-999
CAMOS,EAENRT,14.8881,-146.072,-999
CAMPS,EAENRT,20.6653,-156.603,-999
CANKU,EAENRT,19.2113,166.995,-999
CANOE,EAENRT,23.5275,155,-999
CANOL,EAENRT,12.9628,-144.243,-999
CANON,EAENRT,22.8015,-162.617,-999
CARLS,EAENRT,10.3561,-141.258,-999
CARRP,EAENRT,19.0733,-159.583,-999
CATEN,EAENRT,13.4818,144.795,-999
CCOOK,EAENRT,13.5752,144.916,-999
CEBEN,EAENRT,23.7806,-153.366,-999
CEBUR,EAENRT,2.63778,-169.947,-999
CELIU,EAENRT,21.1035,-156.323,-999
CEPAS,EAENRT,38.1308,-127,-999
CERNL,EAENRT,33.2784,-122.427,-999
CEVIE,EAENRT,8.5375,137.414,-999
CFCHF,EAENRT,20.9798,-158.065,-999
CFCRN,EAENRT,13.4811,144.91,-999
CFCTG,EAENRT,13.4172,144.77,-999
CFCWC,EAENRT,13.621,144.884,-999
CFCWN,EAENRT,13.4414,144.929,-999
CFDBR,EAENRT,13.4773,144.906,-999
CFDJT,EAENRT,13.414,144.768,-999
CFDNN,EAENRT,13.4283,144.93,-999
CFDRM,EAENRT,20.9615,-157.872,-999
