OBJECTID,GLOBAL_ID,IDENT,NAME,LATITUDE,LONGITUDE,ELEVATION,ICAO_ID,TYPE_CODE,SERVCITY,STATE,COUNTRY,OPERSTATUS,PRIVATEUSE,IAPEXISTS,DODHIFLIP,FAR91,FAR93,MIL_CODE,AIRANAL,US_HIGH,US_LOW,AK_HIGH,AK_LOW,US_AREA,PACIFIC
8949,296443D1-ECDB-4080-A02C-1DE2FBA34444,33MS,Freedom Strip,31-06-02.0000N,089-25-04.0000W,361,,AD,PURVIS,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
8950,1BC450E9-24C3-4B11-9D1A-47D293981AC4,23M,Clarke Co,32-05-09.4362N,088-44-20.4907W,321.3,,AD,QUITMAN,MS,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,NO OBJECTION,0,1,0,0,0,0
8951,E9C04462-C71E-43B9-A59C-8E25D580FE23,1MS7,Smith Co General Hospital,31-59-58.5600N,089-31-10.2470W,535,,HP,RALEIGH,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
8952,ABCC03DD-5597-4370-8840-889B7B56B9C1,JVW,John Bell Williams,32-18-16.1000N,090-24-37.9000W,247,KJVW,AD,RAYMOND,MS,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NOT ANALYZED,1,1,0,0,0,0
8953,DE6DCFC4-226F-4542-BD1D-99872F322E25,4MS2,Dogwood Acres,32-12-43.4000N,090-27-01.0000W,250,,AD,RAYMOND,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
8954,87EADBE9-C138-4E45-A4D8-08DB8564D8A2,MS55,Schloss Adlers,34-48-39.3470N,089-34-42.2920W,478,,AD,RED BANKS,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
8955,82C46E7A-3294-4556-B415-D792672ACB4F,M59,Richton-Perry Co,31-19-01.3150N,088-56-05.5050W,167,,AD,RICHTON,MS,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,CONDITIONAL,0,1,0,0,0,0
8956,35AE0652-4015-48D4-B415-3A9CB95BD499,25M,Ripley,34-43-21.8000N,089-00-52.9000W,466.9,,AD,RIPLEY,MS,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NO OBJECTION,0,1,0,0,0,0
8957,B452CBA7-6EF5-4D84-83F6-0F0A5876C29E,02MS,Watts Fld,34-06-00.3850N,090-50-48.3770W,153,,AD,ROCHDALE,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NOT ANALYZED,0,0,0,0,0,0
8958,45E89FF6-FBC1-45A3-BA8F-E96184F84B95,42MS,Och Rgnl Medical Center,33-28-30.8300N,088-49-15.4900W,265,,HP,STARKVILLE,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
8959,79A15FAC-432C-4A78-8207-FC7F65A6DBF7,M51,Oktibbeha,33-29-51.6439N,088-40-53.1189W,250,,AD,STARKVILLE,MS,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NOT ANALYZED,0,1,0,0,0,0
8960,D00DC1F3-6E56-45BB-B7C3-D1A3A70F86A2,MS39,Smith Co,31-49-15.5750N,089-27-30.2370W,332,,AD,TAYLORSVILLE,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0
8961,33E96D06-C67E-46A2-AB8A-4E786730BB47,MS40,Southland Flying Service Inc,33-13-32.0000N,090-14-48.0000W,115,,AD,TCHULA,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
8962,18AD3E64-B25D-47EF-841C-CF077F78CAA4,30M,Ralph M Sharpe,34-39-32.7000N,090-22-34.4000W,195,,AD,TUNICA,MS,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,NOT ANALYZED,0,0,0,0,0,0
8963,846C909F-F7E2-4FD7-B289-16D1C87103B7,UTA,Tunica Muni,34-41-06.2000N,090-20-52.0000W,194.4,KUTA,AD,TUNICA,MS,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,CONDITIONAL,1,1,0,0,0,0
8964,C32DEFD8-71F9-4AAC-B8E7-0532ED6C6367,4MS8,Casino Center,34-50-23.5700N,090-19-42.0900W,201,,HP,TUNICA,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
8965,336CA1B7-FA4D-443A-B76A-C2D6519A9347,4MS1,Robinsonville,34-48-58.4900N,090-18-13.7300W,202,,HP,ROBINSONVILLE,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
8966,35825CA5-E178-410E-91C3-D41A7118DD67,TUP,Tupelo Rgnl,34-16-08.4000N,088-46-11.6000W,346.5,KTUP,AD,TUPELO,MS,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NOT ANALYZED,1,1,0,0,0,0
8967,9CD34916-0694-40EC-AAE6-9EF2370E239B,MS41,Flying Y Service,34-00-10.8905N,090-25-33.1723W,149,,AD,TUTWILER,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NOT ANALYZED,0,0,0,0,0,0
8968,6E570DB1-DF14-4FEA-9A31-996896198514,T36,Paul Pittman Mem,31-08-45.6400N,090-10-05.3220W,384,,AD,TYLERTOWN,MS,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,NO OBJECTION,0,1,0,0,0,0
8969,C8B88929-FE9B-4650-8C2D-79295EC30A73,3MS9,Union Muni,32-34-51.5700N,089-08-11.7600W,512,,AD,UNION,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NOT ANALYZED,0,0,0,0,0,0
8970,35FA93B8-E079-416D-B1D9-CA66E774AD6C,MS36,Supplejack,32-39-00.0000N,089-58-15.0000W,340,,AD,CANTON,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
8971,C0341B9C-9418-49E5-B299-4E05CFD33ECD,7MS1,Eagle Crest Estates,32-36-25.0000N,089-59-00.0000W,280,,AD,CANTON,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
8972,A36FE3FA-9835-43A9-8988-7E6E921FAC57,MS29,Pace Airstrip,32-36-07.0000N,089-51-50.0000W,350,,AD,CANTON,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
8973,1CC49209-20AF-4935-8EB2-B55E7290FD53,7MS4,Cloud 9,32-36-13.3500N,090-11-34.0400W,250,,AD,CANTON,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
8974,85E92EF3-F3E5-4B0E-AF6C-75319C50FCB2,08M,Carthage-Leake Co,32-45-41.7000N,089-31-49.4000W,457,,AD,CARTHAGE,MS,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,NO OBJECTION,0,1,0,0,0,0
8975,0E1461D2-D9A6-48BE-8F52-7366D2E22C74,13MS,Greener Pastures Arpk,30-38-00.0000N,089-39-50.0000W,180,,AD,CARRIERE,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
8976,7E741A3E-78D3-4D97-BE96-EFDDD3B6D1C2,09M,Charleston Muni,33-59-28.9000N,090-04-42.8000W,175,,AD,CHARLESTON,MS,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,NO OBJECTION,0,1,0,0,0,0
8977,A47724C5-7FC4-4D05-ACB7-F88E35FC1911,CKM,Fletcher Fld,34-17-59.0000N,090-30-44.3000W,173.3,KCKM,AD,CLARKSDALE,MS,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NOT ANALYZED,1,1,0,0,0,0
8978,C54DF597-293A-4682-988A-5116E2569F47,MS94,NwmrMc,34-11-42.1100N,090-33-06.8400W,168,,HP,CLARKSDALE,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
8979,8E63B985-6DC9-4315-BDCA-15F5B2F411A6,02CD,Shannon Fld,34-07-46.5800N,090-31-26.4900W,165,,AD,CLARKSDALE,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
8980,4885C09E-B01C-45CB-8E40-191F605B02EB,RNV,Cleveland Muni,33-45-45.1000N,090-45-28.6000W,140,KRNV,AD,CLEVELAND,MS,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NOT ANALYZED,1,1,0,0,0,0
8981,27FC8779-7185-4743-A80B-6C4A4A8A6EEF,MS01,Bolivar Co Hospital,33-44-53.0100N,090-42-28.9900W,139,,HP,CLEVELAND,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
8982,A3B584A8-9E94-4CB1-97BB-210A0DF38640,08MS,Williams Fld,34-39-44.0000N,089-52-06.0000W,345,,AD,COLDWATER,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,1,0,0,0,0
8983,189608B4-7228-4396-8779-F84B69A22612,0R0,Columbia-Marion Co,31-17-49.2000N,089-48-46.2000W,265.3,,AD,COLUMBIA,MS,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NO OBJECTION,0,1,0,0,0,0
8984,38D43784-40CD-461D-BBAA-314B6BD952A5,3MS6,E E Lane,32-33-15.5030N,090-18-10.3250W,268,,AD,FLORA,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
8985,DE3E3E9C-AB03-460F-8A54-734C7200BFDC,3MS3,Root Hog,32-30-57.1000N,090-21-04.2000W,220,,AD,FLORA,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
8986,BDDCE8EC-8CC5-4B08-BFBE-2EB4CE262963,MS58,Tullos Fld,32-09-55.5390N,090-02-38.3010W,300,,AD,FLORENCE,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
8987,1E7798CE-D98F-4045-B752-BFBD523DB2CF,MS90,Flowood Industrial,32-18-56.0000N,090-08-37.0000W,270,,AD,FLOWOOD,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
8988,F2CA844C-9494-4ACE-8741-FA88A7A818B2,2M4,G V Montgomery,32-21-17.8000N,089-29-17.4000W,518.3,,AD,FOREST,MS,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,NO OBJECTION,0,1,0,0,0,0
8989,F6EC825A-6A2B-4366-8BE8-8CF6DA56CCDD,46MS,Circle Bar Ranch,31-17-42.0000N,089-59-06.0000W,420,,AD,FOXWORTH,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
8990,EB40AB4F-4DB4-49BB-B81E-80F990ACE12E,32MS,Browns Landing,31-11-39.0000N,089-57-09.0000W,385,,AD,FOXWORTH,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
8991,0B0E1F05-3D09-49DD-B054-C9F25C3875A2,34MS,Colle Fld,30-28-25.8000N,088-41-46.3000W,25,,AD,GAUTIER,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
8992,3A9B4F5A-356C-4BEB-965A-8113F35FD6C8,MS13,Eifling Farms,33-04-32.4440N,090-57-12.3700W,110,,AD,GLEN ALLAN,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NOT ANALYZED,0,0,0,0,0,0
8993,E3BAB383-F37E-4F58-B7D0-B7D424966095,MS75,Lewis,33-00-50.4470N,091-02-20.3790W,112,,AD,GLEN ALLAN,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NOT ANALYZED,0,0,0,0,0,0
8994,2C1D822F-BB94-4C6D-AA1C-17FE315CE901,1MS2,Peterson,32-56-34.6522N,089-55-47.6481W,240,,AD,GOODMAN,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
8995,838916C0-EB88-438D-A9DC-8D8C041E8F95,MS30,Abide Arpk,33-18-07.6200N,090-59-24.2200W,115,,AD,GREENVILLE,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
8996,DFC4CF20-64F7-40D5-B84B-39FCCDE5656C,GLH,Greenville Mid-Delta,33-28-58.3720N,090-59-08.2100W,130.5,KGLH,AD,GREENVILLE,MS,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NO OBJECTION,1,1,0,0,0,0
8997,DE709F66-A806-46E5-8788-7DC927559BDB,MS9,Eagles Ridge,34-47-47.1500N,089-54-47.6000W,262,,AD,HERNANDO,MS,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,NO OBJECTION,0,1,0,0,0,0
8998,A39A7A1C-B135-4900-B012-9218DECC6D1B,MS64,Vaiden Landing,34-50-54.0300N,089-52-40.7700W,250,,AD,HERNANDO,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
8999,1924CBF2-0C1D-46D9-AF5F-03409AF40969,H75,"Hernando Village Arpk, Inc",34-47-53.3560N,090-02-13.3290W,242,,AD,HERNANDO,MS,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
9000,232014E0-9D4C-4FB7-9C10-DC7DAD5F93EC,14MS,Rose Fld,32-20-43.0000N,089-02-03.0000W,400,,AD,HICKORY,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
9001,C96AC3C1-3E3C-420D-BD72-715F4D48F867,14M,Hollandale Muni,33-10-57.0536N,090-49-49.7765W,113.5,,AD,HOLLANDALE,MS,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,NO OBJECTION,0,1,0,0,0,0
9002,619FF1ED-09F6-4E95-BC78-4E59611D4E7D,3MS1,Thomas Fld,34-48-25.0000N,089-27-42.0000W,485,,AD,HOLLY SPRINGS,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,1,0,0,0,0
9003,75D7D148-BA1C-44A8-8F84-452BADD9BFA3,M41,Holly Springs-Marshall Co,34-48-15.7000N,089-31-16.0000W,551.3,,AD,HOLLY SPRINGS,MS,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NO OBJECTION,0,1,0,0,0,0
9004,B7DF16BB-ACC9-47CF-96EC-6BCE7B6D5DE5,19MS,Nichol Arpk,34-50-14.7000N,089-15-40.8000W,620,,AD,HOLLY SPRINGS,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
9005,C4708E2C-221E-46F7-8F84-33F8273A24C2,M44,Houston Muni,33-53-11.3750N,089-01-22.7300W,337.7,,AD,HOUSTON,MS,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,NO OBJECTION,0,1,0,0,0,0
9006,D5AB44E2-D3B6-450B-B520-CA6C957EE339,0MS9,Shenandoah Valley Farms,33-48-02.4150N,089-01-38.2190W,300,,AD,HOUSTON,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
9007,7ED469E4-D1D9-43E1-9C64-4B2A0060F2C4,2MS9,Kimmel,33-49-58.5680N,088-55-21.6448W,265,,AD,HOUSTON,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
9008,5EDE8F3B-8E11-4CDD-BC8B-25B0D421D6D6,IDL,Indianola Muni,33-29-08.6000N,090-40-44.0000W,126,KIDL,AD,INDIANOLA,MS,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NO OBJECTION,1,1,0,0,0,0
9009,1150AD4D-BA9A-4FBA-A3A2-B20BEC6F31B0,5MS2,Turkey Bayou Arpk,30-15-02.9000N,089-27-03.6000W,9,,AD,LAKESHORE,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,OBJECTIONABLE,0,0,0,0,0,0
9010,4CB006A5-F9F4-4C99-ACB8-846F61BBDC9E,LUL,Hesler-Noble Fld,31-40-22.9000N,089-10-22.1000W,238.3,KLUL,AD,LAUREL,MS,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NO OBJECTION,1,1,0,0,0,0
9011,49EF308E-4735-4F1C-A0AF-E2DF7767F33F,19M,C A Moore,33-07-31.6600N,090-01-32.0050W,340,,AD,LEXINGTON,MS,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NO OBJECTION,0,1,0,0,0,0
9012,36CDE143-4CF9-432A-BA18-3C2AA3C02A7C,MS49,Mc Gehee Air Park,31-09-46.6310N,090-49-02.3670W,315,,AD,LIBERTY,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,OBJECTIONABLE,0,0,0,0,0,0
9013,A975180C-5560-4523-9209-1B2FAFC20B52,MS06,Linwood,32-47-25.4820N,090-08-17.3110W,285,,AD,LINWOOD,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NOT ANALYZED,0,0,0,0,0,0
9014,DBB92399-9DBE-4D3B-9D83-CE1ED27B4C69,90MS,Steele Farms,33-08-36.0000N,091-03-36.0000W,110,,AD,HOLLANDALE,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
9015,C4575B53-8A30-4FBA-BC88-E56DF8E3D075,LMS,Louisville Winston Co,33-08-46.3000N,089-03-45.0000W,574.2,KLMS,AD,LOUISVILLE,MS,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NO OBJECTION,0,1,0,0,0,0
9016,785800CA-0E7A-4D2A-ADAD-E5B976989638,4MS5,Bird Nest,31-00-05.1400N,088-31-01.1100W,311,,AD,LUCEDALE,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
9017,B527EC0F-55D2-4EB8-BA19-D1E487AAEA6F,MS26,Cedar Creek Air Ranch,30-48-08.0000N,088-32-51.0000W,165,,AD,LUCEDALE,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
9018,3BF7DAD0-CB2D-4F08-9BF1-01AAC9A393FD,22MS,Sky Landings,30-50-25.0000N,088-34-29.0000W,260,,AD,LUCEDALE,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
9019,F6738085-4DAF-4C6A-A97C-A4A44E8E1CCC,4R1,I H Bass Jr Mem,31-00-55.2000N,089-28-57.2000W,310,,AD,LUMBERTON,MS,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,NO OBJECTION,0,1,0,0,0,0
9020,9C56191A-14FB-4409-A068-038DAD073E14,MS32,Andersons Hospital,32-22-05.5140N,088-41-56.1610W,298,,HP,MERIDIAN,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
9021,89795D7D-8B6D-4874-9282-4DF24F08CB12,MS95,Dorr Fld,33-50-50.4030N,090-43-30.3510W,142,,AD,MERIGOLD,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
9022,02044AF8-C128-46E7-8C03-399BEA7B68F3,54MS,Tufton Spring Farm,34-57-35.4200N,089-14-44.2000W,315,,HP,MICHIGAN CITY,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
9023,83D08C31-9E2C-4825-B300-587F7C655881,MS50,Clay,31-34-45.6080N,090-06-40.3080W,201,,AD,MONTICELLO,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NOT ANALYZED,0,0,0,0,0,0
9024,5FE2B4D8-4E7A-4A8A-8E49-3D5D9E7FF3D2,HEZ,Hardy-Anders Fld Natchez-Adams Co,31-36-49.2000N,091-17-50.4000W,272.4,KHEZ,AD,NATCHEZ,MS,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NO OBJECTION,1,1,0,0,0,0
9025,9963BA73-DDD6-48D4-828C-47F1430DE80A,5MS7,Baptist Mem Hospital Union Co,34-29-51.3700N,089-01-35.2300W,415,,HP,NEW ALBANY,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
9026,3ED9D3B1-0CBC-4222-9973-8E60937F94BA,M72,New Albany-Union Co,34-32-56.4350N,089-01-27.9700W,412.7,,AD,NEW ALBANY,MS,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NO OBJECTION,0,1,0,0,0,0
9027,FE40A0A1-6110-40BB-B139-FD08D7DDE489,M23,James H Easom Fld,32-18-43.2250N,089-08-08.3400W,369,,AD,NEWTON,MS,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,NO OBJECTION,0,1,0,0,0,0
9028,E5BFE24D-7A19-415C-8EC7-9036287CF01A,5R2,Ocean Springs,30-23-22.0000N,088-45-12.4000W,20,,AD,OCEAN SPRINGS,MS,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,NO OBJECTION,0,1,0,0,0,0
9029,3819D266-3DCF-4D34-8225-16BF84A09A93,5A4,Okolona Muni-Richard Stovall Fld,34-00-56.9000N,088-43-34.3000W,337,,AD,OKOLONA,MS,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NOT ANALYZED,0,1,0,0,0,0
9030,66933F05-41A5-498F-8130-46AE4F5F11CD,5MS8,Ball,33-52-23.0000N,088-43-26.0000W,298,,AD,OKOLONA,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
9031,72BB5C7B-E997-40C8-A23D-A99C03F2FC4B,OLV,Olive Branch,34-58-43.5000N,089-47-12.7000W,401.5,KOLV,AD,OLIVE BRANCH,MS,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,NO OBJECTION,1,1,0,0,0,0
9032,26B4D0F8-07D8-4AA4-A33E-5875EF9BDB4B,MS96,Barrett Fld,32-46-00.4820N,089-06-00.2160W,435,,AD,PHILADELPHIA,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
9033,14CAE3F6-B90D-484B-82C1-6F9B033AB63D,1MS1,Neshoba General Hospital,32-45-21.8400N,089-06-22.7800W,388,,HP,PHILADELPHIA,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
9034,BA4E239C-42B7-4CEF-B5E4-F3CF00D6DFA8,MPE,Philadelphia Muni,32-47-57.1633N,089-07-33.5899W,458.2,KMPE,AD,PHILADELPHIA,MS,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,CONDITIONAL,1,1,0,0,0,0
9035,1B2A499A-F427-47C6-8428-CE2F3A2B68CA,MS70,Mc Lain - Calico,32-44-07.4830N,088-55-33.1950W,560,,AD,PHILADELPHIA,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
9036,95BDA04C-1C6A-47F4-B7B3-1136C32DA88C,MJD,Picayune Muni,30-29-14.9000N,089-39-04.3000W,55.3,KMJD,AD,PICAYUNE,MS,UNITED STATES,OPERATIONAL,0,1,0,0,0,CIVIL,CONDITIONAL,1,1,0,0,0,0
9037,447679B9-400B-40A5-ACE7-0A63B8239A1E,MS61,Ellis Fld,30-37-49.3700N,089-43-57.4200W,175,,AD,PICAYUNE,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
9038,E95871D6-B68F-40E0-A43D-C73AF74FA118,5MS5,Mint Julep Arpk,30-32-42.4508N,089-27-47.0343W,100,,AD,PICAYUNE,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
9039,126ABB16-E5C4-449D-926A-7F1A87156386,MS48,George Ford,30-37-18.8040N,089-41-49.1990W,62,,AD,PICAYUNE,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
9040,927B9A54-7750-434F-8C55-DE8D32D1969E,MS08,Harrell Fld,32-28-26.0000N,089-51-06.4000W,385,,AD,PISGAH,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
9041,80DE1EA2-DCF9-402D-BBCD-4325A169F03D,04M,Calhoun Co,33-55-48.3000N,089-20-35.8000W,387,,AD,PITTSBORO,MS,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,NO OBJECTION,0,1,0,0,0,0
9042,7B8DCD65-D545-478A-A091-133F1CED3F48,MS71,Slobovia Outernational,32-29-42.5080N,090-17-34.3250W,250,,AD,POCAHONTAS,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
9043,AB75FBCC-AEC3-4C49-B16B-4CDE37C6B590,22M,Pontotoc Co,34-16-32.0000N,089-02-16.9000W,440,,AD,PONTOTOC,MS,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,NO OBJECTION,0,1,0,0,0,0
9044,DCCEA3B5-C2D5-4D58-B491-AEB91ABFBA6C,04MS,Nick's Flying Service Inc,32-56-22.4580N,090-50-14.3590W,100,,AD,ROLLING FORK,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
9045,D2405048-1A9C-4080-A7EE-DB138AE343FF,MS35,Wade,32-58-52.4510N,090-57-55.3720W,106,,AD,ROLLING FORK,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
9046,F2CC91CC-8074-4BD0-8F01-46ABEFDC60BD,5MS1,Rollang Fld,32-57-15.4560N,090-50-45.3590W,106,,AD,ROLLING FORK,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NOT ANALYZED,0,0,0,0,0,0
9047,1A02C1A0-4DAA-4A0A-877B-22A8BB3D979F,3MS8,Fairview Farms,32-56-31.9000N,088-21-48.5000W,170,,AD,SCOOBA,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
9048,CE184534-47AB-43E6-9FAD-D58EC98E37FB,0MS2,Morgan Fld,31-32-30.6010N,089-23-30.2290W,300,,AD,SEMINARY,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
9049,4D0A3E4E-5BF7-4959-A915-4A4FA451133C,4MS4,Spearman Fld,34-09-27.7000N,088-45-36.8000W,270,,AD,SHANNON,MS,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0
